RID,Title,Org_Acronym,Org_Name,Org_ID,Spec_References
IEEE 802.11,(2020; BD 2022) Information Technology-Telecommunications and Information Exchange Between Systems Local and Metropolitan Area Networks - Specific Requirements Part 11:  Wireless LAN Medium Access Control (MAC) and Physical Layer (PHY) Specifications Amendment 3:  Wake-Up Radio Operation,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""25 10 10"": [""1.3"", ""2.3.2.7.2""]}"
IEEE 802.1x,(2010) Local and Metropolitan Area Networks - Port Based Network Access Control,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""25 05 11"": [""1.3"", ""2.1.1"", ""3.2.7"", ""3.2.7.1"", ""3.2.7.2"", ""3.2.7.4""]}"
IEEE 802.3,(2022) Ethernet,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""23 09 23.01"": [""1.2"", ""2.2""], ""23 09 23.02"": [""1.2"", ""2.2""], ""28 10 05"": [""1.1"", ""2.5.1.1""]}"
IEEE 81,"(2012) Guide for Measuring Earth Resistivity, Ground Impedance, and Earth Surface Potentials of a Ground System",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""3.7.3""], ""26 20 00"": [""1.1"", ""3.1.19.1""], ""26 23 00"": [""1.1"", ""3.5.1.5""], ""26 24 13"": [""1.1"", ""3.5.1.6""], ""26 28 00.00 10"": [""1.2"", ""3.5.1.5""], ""26 32 15"": [""1.1"", ""3.10.1.6"", ""3.6.2.2""], ""26 41 00"": [""1.1"", ""3.1.6""], ""26 42 15"": [""1.1"", ""2.2.3.13""], ""26 42 17"": [""1.1"", ""2.2.3.20""], ""26 55 53"": [""1.1"", ""3.2.5.4"", ""3.3.3""], ""33 71 02"": [""1.1"", ""3.20.1.3""]}"
IEEE 85,(1973; R 1986) Test Procedure for Airborne Sound Measurements on Rotating Electric Machinery,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""23 51 43.00 20"": [""1.1"", ""2.10.3.2"", ""2.10.3.3""]}"
IEEE C135.1,(1999) Standard for Zinc-Coated Steel Bolts and Nuts for Overhead Line Construction,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 55 53"": [""1.1"", ""2.2.2""], ""33 71 01"": [""1.1"", ""2.4""]}"
IEEE C135.2,(1999) Threaded Zinc-Coated Ferrous Strand-Eye Anchor Rods and Nuts for Overhead Line Construction,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.4""]}"
IEEE C135.22,(1988) Standard for Zinc-Coated Ferrous Pole-Top Insulator Pins with Lead Threads for Overhead Line Construction,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.3.3"", ""2.4""]}"
IEEE C135.30,(1988) Standard for Zinc-Coated Ferrous Ground Rods for Overhead or Underground Line Construction,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.12.1""], ""26 42 15"": [""1.1"", ""2.2.3.12""], ""26 42 17"": [""1.1"", ""2.2.3.19""], ""26 55 53"": [""1.1"", ""3.2.5.3""], ""33 71 01"": [""1.1"", ""2.11.1""]}"
IEEE C2,(2023) National Electrical Safety Code,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""01 35 26"": [""1.1"", ""3.8.4""], ""13 34 23.12 10"": [""1.1"", ""3.5.1""], ""23 03 00.00 20"": [""1.1"", ""1.6""], ""23 05 15"": [""1.1"", ""1.7""], ""23 81 23"": [""1.1"", ""2.8.2""], ""26 05 13.00 10"": [""1.1"", ""1.5.1"", ""3.2""], ""26 05 33"": [""1.1"", ""3.1""], ""26 05 73"": [""1.1"", ""3.2.7""], ""26 11 13.00 20"": [""1.1"", ""3.1"", ""3.2""], ""26 11 14.00 10"": [""1.1"", ""2.1"", ""2.11.5"", ""3.2.1""], ""26 11 16"": [""1.1"", ""3.1"", ""3.2""], ""26 12 19"": [""1.1"", ""3.1"", ""3.2""], ""26 12 21"": [""1.1"", ""3.1"", ""3.2""], ""26 13 00"": [""1.1"", ""3.1"", ""3.2""], ""26 13 01"": [""1.1"", ""3.1"", ""3.2""], ""26 13 02"": [""1.1"", ""3.1"", ""3.2""], ""26 13 13"": [""1.1"", ""3.1"", ""3.2""], ""26 13 14"": [""1.1"", ""3.2"", ""3.3""], ""26 13 32"": [""1.1"", ""3.3"", ""3.4.1""], ""26 20 00"": [""1.1"", ""3.1""], ""26 22 00.00 10"": [""1.1"", ""3.3""], ""26 23 00"": [""1.1"", ""3.1"", ""3.2""], ""26 24 13"": [""1.1"", ""3.1"", ""3.2""], ""26 27 13.10 30"": [""1.1"", ""3.1""], ""26 27 14.00 20"": [""3.1""], ""26 28 00.00 10"": [""1.2"", ""3.1"", ""3.2""], ""26 31 00"": [""1.1"", ""2.1.1"", ""3.2.1"", ""3.3.2.1""], ""26 32 15"": [""1.1"", ""3.13"", ""3.2"", ""3.4"", ""3.7""], ""26 33 53"": [""1.1"", ""3.1""], ""26 35 43"": [""1.1"", ""3.1"", ""3.2.5""], ""26 35 44"": [""1.1"", ""3.1"", ""3.2.5""], ""26 42 15"": [""1.1"", ""3.2.1""], ""26 42 17"": [""1.1"", ""3.2.1""], ""26 51 00"": [""1.1"", ""3.1""], ""26 55 53"": [""1.1"", ""2.1.1"", ""2.2.5"", ""3.2""], ""26 56 20"": [""1.1"", ""1.6.1.1"", ""3.1.2""], ""27 05 13.43"": [""1.1"", ""3.1.1"", ""3.1.1.2""], ""33 71 01"": [""1.1"", ""1.5.1"", ""2.2.2"", ""2.2.3"", ""2.3.1"", ""3.1"", ""3.1.7"", ""3.1.7.1"", ""3.1.7.2"", ""3.1.8.1""], ""33 71 02"": [""1.1"", ""1.6.5"", ""3.1"", ""3.17"", ""3.6"", ""3.6.1""], ""33 82 00"": [""1.1"", ""2.8.3"", ""3.1"", ""3.1.12""], ""34 60 13"": [""1.1"", ""3.1"", ""3.2""], ""41 65 10.00 10"": [""1.1"", ""3.4""], ""48 14 00"": [""1.1"", ""2.13"", ""3.2""], ""48 15 00"": [""1.1"", ""2.2.10.1"", ""2.2.10.7""]}"
IEEE C37.04,(2018; Erta 2019; Corr 2021) Ratings and Requirements for AC High-Voltage Circuit Breakers with Rated Maximum Voltage Above 1000 V Corrigendum 1,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.1.2"", ""2.2.5.1""], ""26 11 14.00 10"": [""1.1"", ""2.7.2""], ""26 13 13"": [""1.1"", ""2.2.2.6""], ""26 13 32"": [""1.1"", ""2.2.2.6""], ""26 28 00.00 10"": [""1.2"", ""3.5.1.8.3"", ""3.5.1.8.4"", ""3.5.1.8.6""]}"
IEEE C37.06,(2009) Standard for AC High-Voltage Circuit Breakers Rated on a Symmetrical Current Basis - Preferred Ratings and Related Required Capabilities for Voltage Above 1000 V,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.1.2"", ""2.2.5.1""], ""26 11 14.00 10"": [""1.1"", ""2.5.1.1"", ""2.7.1"", ""2.7.2""], ""26 13 13"": [""1.1"", ""2.2.2.6""], ""26 13 32"": [""1.1"", ""2.2.2.6""]}"
IEEE C37.081,(1981; Supp 1997; R 2007) Guide for Synthetic Fault Testing of AC High-Voltage Circuit Breakers Rated on a Symmetrical Current Basis,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.15.2""]}"
IEEE C37.09,(2018; Errata 2019; Corr 2021) Standard Test Procedure for AC High-Voltage Circuit Breakers Rated on a Symmetrical Current Basis,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.15.2""], ""26 13 13"": [""1.1"", ""2.5.1""], ""26 13 32"": [""1.1"", ""2.7.1""]}"
IEEE C37.1,"(2007) Standard for Supervisory Control, Data Acquisition (SCADA) and Automatic Systems",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.5.4.5.1""]}"
IEEE C37.118,(2021) Standard for Synchrophasor Measurements for Power Systems,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.6.1"", ""2.2.6.2"", ""2.2.6.3"", ""2.2.6.5"", ""2.5.1"", ""2.5.4""]}"
IEEE C37.121,(2012) American National Standard for Switchgear-Unit Substations - Requirements,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2""], ""26 11 14.00 10"": [""1.1"", ""2.6.2"", ""2.6.4""], ""26 11 16"": [""1.1"", ""2.2""]}"
IEEE C37.13,(2024) Standard for Low-Voltage AC Power Circuit Breakers Used in Enclosures,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.11.1.1.1""], ""26 22 00.00 10"": [""1.1"", ""2.7.1"", ""2.7.5.1"", ""2.7.5.2""], ""26 23 00"": [""1.1"", ""2.2.3""], ""26 24 13"": [""1.1"", ""2.2.3.1""], ""46 51 00.00 10"": [""1.1"", ""2.2.1.10""]}"
IEEE C37.16,"(2009) Standard for Preferred Ratings, Related Requirements, and Application Recommendations for Low-Voltage AC (635 V and below) and DC 3200 V and below) Power Circuit Breakers",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.11.1.1.1"", ""2.11.1.1.2""], ""26 22 00.00 10"": [""1.1"", ""2.7.5.1""]}"
IEEE C37.17,(2022) Standard for Trip Devices for AC and General-Purpose DC Low-Voltage Power Circuit Breakers,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 22 00.00 10"": [""1.1"", ""2.7.5.1""]}"
IEEE C37.2,"(2022 Standard for Electrical Power System Device Function Numbers, Acronyms and Contact Designations",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.6.5""], ""26 11 14.00 10"": [""1.1"", ""2.5.1.1"", ""2.7.5.3""], ""26 13 13"": [""1.1"", ""2.2.3""], ""26 13 32"": [""1.1"", ""2.2.3""]}"
IEEE C37.20.1,"(2020) Metal-Enclosed Low-Voltage (1000 Vac and below, 3200 Vdc and below) Power Circuit-Breaker Switchgear",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 23 00"": [""1.1"", ""1.5.4"", ""2.2"", ""2.2.1"", ""2.2.2.2"", ""2.5.2"", ""2.5.3"", ""3.3.1""]}"
IEEE C37.20.1A,"(2020) Metal-Enclosed Low-Voltage (1000 Vac and below, 3200 Vdc and below) Power Circuit Breaker Switchgear Amendment 1: Control and Secondary Circuits and Devices, and All Wiring",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 22 00.00 10"": [""1.1"", ""2.13.2"", ""2.13.4"", ""2.7.1"", ""2.7.10"", ""2.7.4"", ""2.7.7"", ""2.7.9.3.1"", ""2.8.8.1"", ""3.1"", ""3.2.1"", ""3.2.2"", ""3.4.1""]}"
IEEE C37.20.2,(2022) Metal-Clad Switchgear,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.5.1"", ""2.7"", ""2.7.3""]}"
IEEE C37.20.2A,"(2020) Metal-Clad Switchgear Amendment 1: Control and Secondary Circuits and Devices, and All Wiring",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.5"", ""2.3.3"", ""2.3.4"", ""3.3.1"", ""3.5.2""], ""26 13 13"": [""1.1"", ""2.2"", ""2.5.3"", ""3.3.1""], ""26 13 14"": [""1.1"", ""1.6.12""], ""26 13 32"": [""1.1"", ""2.7.2""], ""26 22 00.00 10"": [""1.1"", ""2.7.1"", ""2.7.7""]}"
IEEE C37.20.3,(2013) Standard for Metal-Enclosed Interrupter Switchgear,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.1.3"", ""2.2.8"", ""2.3.3"", ""2.3.4"", ""2.3.5"", ""2.3.6"", ""3.3.1"", ""3.5.2""], ""26 11 14.00 10"": [""1.1"", ""2.5.1""], ""26 11 16"": [""1.1"", ""2.2.1.4"", ""2.6.2"", ""3.3.1""], ""26 13 13"": [""1.1"", ""2.5.3"", ""3.3.1""], ""26 13 32"": [""1.1"", ""1.8.4"", ""2.7.2""], ""26 22 00.00 10"": [""1.1"", ""2.13.2"", ""2.13.4"", ""2.7.1"", ""2.7.10"", ""2.7.4"", ""2.7.7"", ""2.9.1"", ""3.1""], ""33 71 02"": [""1.1"", ""2.17""]}"
IEEE C37.20.7,(2017; Corr 2021) Guide for Testing Switchgear Rated Up to 52 kV for Internal Arcing Faults,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 13 13"": [""1.1"", ""2.2.2""], ""26 13 32"": [""1.1"", ""2.2.2.1""], ""26 22 00.00 10"": [""1.1"", ""2.7.3.10""], ""26 23 00"": [""1.1"", ""2.2.2"", ""2.2.2.2"", ""2.5.2""]}"
IEEE C37.20.9,(2019) Standard for Metal-Enclosed Switchgear Rated 1 kV to 52 kV Incorporating Gas Insulating Systems,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 13 32"": [""1.1"", ""2.7.2""]}"
IEEE C37.23,(2015) Metal-Enclosed Bus,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.6.5""], ""26 22 00.00 10"": [""1.1"", ""3.4.1"", ""3.4.3""]}"
IEEE C37.30,(1997; INT 1 2011) Standard Requirements for High-Voltage Switches,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.5.4.4"", ""2.5.4.4.3""]}"
IEEE C37.30.1,(2011)Standard Requirements for AC High-Voltage Air Switches Rated Above 1000 V,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.16.1"", ""2.16.2""]}"
IEEE C37.32,"(2002) High-Voltage Switches, Bus Supports, and Accessories - Schedules of Preferred Ratings, Construction Guidelines and Specifications",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.5.1"", ""2.5.4.1"", ""2.5.4.3"", ""2.5.4.4""]}"
IEEE C37.34,(1994) Standard Test Code for High-Voltage Air Switches,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.15.3"", ""2.5.4.4""]}"
IEEE C37.41,(2016; Corr 2017) Design Tests for High-Voltage (&gt;1000 V) Fuses and Accessories,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.8.4""], ""26 11 14.00 10"": [""1.1"", ""2.15.3"", ""2.15.8"", ""2.9.1.2""], ""33 71 01"": [""1.1"", ""2.13"", ""2.21.2""]}"
IEEE C37.42,(2016) Specifications for High-Voltage (&gt; 1000 V) Fuses and Accessories,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.13""]}"
IEEE C37.46,(2010) Standard for High Voltage Expulsion and Current-Limiting Type Power Class Fuses and Fuse Disconnecting Switches,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.8.4""], ""26 11 14.00 10"": [""1.1"", ""2.5.3"", ""2.5.3.3""]}"
IEEE C37.47,(2011) Standard for High Voltage Distribution Class Current-Limiting Type Fuses and Fuse Disconnecting Switches,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 12 19"": [""1.1"", ""2.2.1.1"", ""2.2.1.2""], ""26 12 21"": [""1.1"", ""2.2.1.1""]}"
IEEE C37.60,(2019) High-Voltage Switchgear and Controlgear - Part 111:   Automatic Circuit Reclosers for Alternating Current Systems Up to 38 kV,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 13 00"": [""1.1"", ""2.1.3.3"", ""2.5.1""], ""26 13 02"": [""1.1"", ""2.1.3.1"", ""2.6.1""], ""26 13 32"": [""1.1"", ""2.7.1""]}"
IEEE C37.62,"(2020) Standard for Pad-Mounted Dry Vault, Submersible and Overhead Fault Interrupters for Alternating Current Systems Up to and Including 38kV",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 13 02"": [""1.1"", ""2.1.3.1"", ""2.6.1""]}"
IEEE C37.63,"(2024) Standard Requirements for Overhead, Pad-Mounted, Dry-Vault, and Submersible Automatic Line Sectionalizers for AC Systems",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.18""]}"
IEEE C37.74,"(2014) Standard Requirements for Subsurface, Vault, and Pad-Mounted Load-Interrupter Switchgear and Fused Load-Interrupter Switchgear for Alternating Current Systems Up to 38 kV",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.3.5"", ""2.3.6""], ""26 13 00"": [""1.1"", ""2.1"", ""2.1.2"", ""2.5.1""], ""26 13 01"": [""1.1"", ""2.1"", ""2.6.1""], ""26 13 02"": [""1.1"", ""2.1"", ""2.1.2"", ""2.6.1""], ""26 13 32"": [""1.1"", ""2.2.2"", ""2.7.1""]}"
IEEE C37.75,"(2023) Standard for Pad-Mounted, Pole-Mounted, and Submersible Switchgear Enclosures and Associated Control Enclosures - Coastal and Non-Coastal Environmental Integrity",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 13 01"": [""1.1"", ""1.5.2"", ""2.1.2.1"", ""2.1.2.2""], ""26 13 02"": [""1.1"", ""1.5.2""]}"
IEEE C37.90,(2005; R 2011) Standard for Relays and Relay Systems Associated With Electric Power Apparatus,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""23 50 52.00 10"": [""1.1"", ""2.5.8.1.2""], ""23 52 30.01 10"": [""1.1"", ""2.8.5.1.2""], ""26 11 13.00 20"": [""1.1"", ""2.2.6"", ""2.2.6.2"", ""2.2.6.3"", ""2.2.6.4"", ""2.2.6.5"", ""2.5.4""], ""26 11 14.00 10"": [""1.1"", ""2.7.5.1""], ""26 11 16"": [""1.1"", ""2.2.1.9""], ""26 13 13"": [""1.1"", ""2.2.3""], ""26 13 32"": [""1.1"", ""2.2.3""], ""26 22 00.00 10"": [""1.1"", ""2.7.11.1""], ""33 09 52"": [""1.1"", ""2.1.7"", ""2.2.1""], ""33 09 53"": [""1.1"", ""2.1.7"", ""2.2.1""], ""33 09 54"": [""1.3"", ""2.1.7"", ""2.2.1""], ""33 09 55"": [""1.3"", ""2.1.7"", ""2.2.1""], ""34 75 13.13"": [""1.1"", ""2.8.11.6""]}"
IEEE C37.90.1,(2023; ERTA) Standard for Surge Withstand Capability (SWC) Tests for Relays and Relay Systems Associated with Electric Power Apparatus,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""08 71 63.10"": [""1.1"", ""2.6.7"", ""3.1.5.4""], ""23 51 43.00 20"": [""1.1"", ""2.12.4.10""], ""23 51 43.03 20"": [""1.1"", ""2.8.5.5""], ""26 11 14.00 10"": [""1.1"", ""2.15.4""], ""26 11 16"": [""1.1"", ""2.2.5.3""], ""26 13 13"": [""1.1"", ""2.2.7.1""], ""26 13 32"": [""1.1"", ""2.2.3.6.1""], ""26 23 00"": [""1.1"", ""2.2.8.1""], ""26 24 13"": [""1.1"", ""2.2.6.1""], ""26 27 13.10 30"": [""1.1"", ""2.1.1"", ""2.1.2"", ""2.2.3""], ""26 27 14.00 20"": [""1.1"", ""2.1.1"", ""2.1.2""], ""26 37 13"": [""1.3"", ""2.2"", ""2.2.1""], ""34 75 13.13"": [""1.1"", ""2.8.4.1""], ""40 60 00"": [""1.1"", ""2.6.1""]}"
IEEE C37.90.2,(2004; R 2010) Withstand Capability of Relay Systems to Radiated Electromagnetic Interference from Transceivers,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 37 13"": [""1.3"", ""2.2.1""]}"
IEEE C37.94,(2021) IEEE Standard for N times 64 kbps Optical Fiber interfaces between Teleprotection and Multiplexer Equipment,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.6.1""]}"
IEEE C37.96,(2012) Guide for AC Motor Protection,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 29 02.00 10"": [""1.1"", ""2.10""]}"
IEEE C50.12,(2005; R 2010) Standard for Salient Pole 50 HZ and 60 Hz Synchronous Generators and Generation/Motors for Hydraulic Turbine Applications Rated 5 MVA and above,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 32 15"": [""1.1"", ""2.16""]}"
IEEE C57.110,(2008) Recommended Practice for Establishing Liquid-Filled and Dry-Type Power and Distribution Transformer Capability When Supplying Nonsinusoidal Load Currents,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 33 53"": [""1.1"", ""2.5.3.3""]}"
IEEE C57.12.00,"(2021) General Requirements for Liquid-Immersed Distribution, Power, and Regulating Transformers",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 13.00 20"": [""1.1"", ""2.2.3"", ""2.2.3.3.1"", ""2.3.7"", ""2.3.8""], ""26 11 14.00 10"": [""1.1"", ""2.15.1"", ""2.2.2"", ""2.6.1""], ""26 11 16"": [""1.1"", ""2.2.2.2"", ""2.2.2.4.1"", ""2.6.3"", ""2.6.4""], ""26 12 19"": [""1.1"", ""2.2.3.1"", ""2.8.2"", ""2.8.3""], ""26 12 21"": [""1.1"", ""2.10.3"", ""2.10.4"", ""2.4""], ""33 71 01"": [""1.1"", ""2.25.2""]}"
IEEE C57.12.01,(2020) General Requirements for Dry-Type Distribution and Power Transformers Including Those with Solid-Cast and/or Resin-Encapsulated Windings,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.7.4""], ""26 11 16"": [""1.1"", ""2.2.3"", ""2.6.5"", ""2.6.6""], ""26 22 00.00 10"": [""1.1"", ""2.13.5"", ""2.8.1"", ""2.8.1.2""]}"
IEEE C57.12.10,(2017) Requirements for Liquid-Immersed Power Transformers,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 14.00 10"": [""1.1"", ""2.6.1.1"", ""2.6.1.4""]}"
IEEE C57.12.20,"(2023) Overhead-Type Distribution Transformers, 500 KVA and Smaller: High Voltage, 34 500 Volts and Below; Low Voltage, 7970/13,800 Y V and Below",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.15""]}"
IEEE C57.12.25,"(1990) Standard for Transformers - Pad-Mounted, Compartmental-Type, Self-Cooled, Single-Phase Distribution Transformers With Separable Insulated High-Voltage Connectors; High Voltage, 34,500 Grdy/ 19,920 Volts and Below; Low Voltage, 240/120 Volts; 167 kVa and Smaller Requirements",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 12 21"": [""1.1"", ""2.10.3"", ""2.2"", ""2.2.1""]}"
IEEE C57.12.28,(2023) Standard for Pad-Mounted Equipment - Enclosure Integrity,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 05 33"": [""1.1"", ""2.1.1"", ""2.1.5.3"", ""2.2.1"", ""2.6"", ""2.7.1""], ""26 11 13.00 20"": [""1.1"", ""2.2.11"", ""2.2.16""], ""26 12 19"": [""1.1"", ""2.2"", ""2.2.4"", ""2.3""], ""26 12 21"": [""1.1"", ""2.2"", ""2.5"", ""2.6""], ""26 13 00"": [""1.1"", ""1.5.2"", ""2.1.2.1""], ""26 13 02"": [""1.1"", ""1.5.2"", ""2.1.2.1"", ""2.1.2.2""], ""26 13 13"": [""1.1"", ""2.2.2.1""], ""26 13 32"": [""1.1"", ""1.8.4"", ""2.2.2.1""], ""26 23 00"": [""1.1"", ""2.2.2.1""], ""26 24 13"": [""1.1"", ""2.2.2.1""], ""33 71 01"": [""1.1"", ""2.15""]}"
IEEE C57.12.29,(2023) Standard for Pad-Mounted Equipment - Enclosure Integrity for Coastal Environments,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 11 16"": [""1.1"", ""1.5.2"", ""2.2.1.1"", ""2.2.2"", ""2.2.3"", ""2.5""], ""26 12 19"": [""1.1"", ""2.2.4""], ""26 12 21"": [""1.1"", ""2.5""], ""26 13 00"": [""1.1"", ""1.5.2"", ""2.1.2.1""], ""26 13 02"": [""1.1"", ""1.5.2"", ""2.1.2.1"", ""2.1.2.2""], ""26 13 13"": [""1.1"", ""2.2.2.1""], ""26 13 14"": [""1.1"", ""1.2.11""], ""26 13 32"": [""1.1"", ""1.8.4"", ""2.2.2.1""], ""26 23 00"": [""1.1"", ""2.2.2.1""], ""26 24 13"": [""1.1"", ""2.2.2.1""], ""35 51 13.00 20"": [""1.1"", ""1.8.4"", ""2.8.1""]}"
IEEE C57.12.31,(2010; Corr 2014) Standard for Pole-Mounted Equipment - Enclosure Integrity,IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""33 71 01"": [""1.1"", ""2.17"", ""2.18"", ""2.20""]}"
IEEE C57.12.34,"(2022) Standard Requirements for Pad-Mounted, Compartmental-Type, Self-Cooled, Three-Phase Distribution Transformers, 10 MVA and Smaller; High Voltage, 34.5 kV Nominal System Voltage and Below; Low Voltage, 15 kV Nominal System Voltage and Below",IEEE,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS,ORG154,"{""26 12 19"": [""1.1"", ""2.2"", ""2.2.1.1"", ""2.8.2""]}"
